area_name,latitude,longitude,total_routes,grade_distribution,type_distribution,bbox,depth,is_leaf,url
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/middle-east/area/7505356245
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/middle-east/area/7548914862
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/middle-east/area/11010349242
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/middle-east/area/11010764004
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/middle-east/area/13808307936
Upper cascade,41.28218433244,48.11647277773,3,"{""5.2"": 1, ""5.4"": 1, ""5.6"": 1}",{},"41.2824703,48.1161479,41.2818898,48.1167783",2,0,https://www.thecrag.com/en/climbing/azerbaijan/area/10831855827
Alborz,35.96726480912,50.80427869123,116,"{""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}","{""Trad"": {""count"": 2, ""pct"": ""22.2%""}, ""Aid"": {""count"": 1, ""pct"": ""11.1%""}, ""Sport"": {""count"": 6, ""pct"": ""66.7%""}}","36.3399299,50.1741116,35.5528088,51.479592",2,0,https://www.thecrag.com/en/climbing/iran/area/1361040261
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/baraghan/area/846060975
Baraghan (Zone A),35.99329067408,50.95793285498,20,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}",{},"35.9940657,50.9571714,35.9926161,50.9586627",2,0,https://www.thecrag.com/en/climbing/iran/baraghan/area/846069537#t3383578131
Baraghan (Zone A),35.99329067408,50.95793285498,20,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}",{},"35.9940657,50.9571714,35.9926161,50.9586627",2,0,https://www.thecrag.com/en/climbing/iran/baraghan/area/846069537#t3383679273
Baraghan (Zone A),35.99329067408,50.95793285498,20,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}",{},"35.9940657,50.9571714,35.9926161,50.9586627",2,0,https://www.thecrag.com/en/climbing/iran/baraghan/area/846069537#t3383754531
Baraghan (Zone A),35.99329067408,50.95793285498,20,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}",{},"35.9940657,50.9571714,35.9926161,50.9586627",2,0,https://www.thecrag.com/en/climbing/iran/baraghan/area/846069537#t3383735409
Ardebil,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837572
Eastern Azarbaijan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837518
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837464
Bushehr,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956845600
Fars,29.74608325,52.65879005,64,"{""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","30.0174836,52.3988518,29.4746829,52.9187283",2,0,https://www.thecrag.com/en/climbing/iran/area/5956845450
Chahar Mahal o Bakhtiari,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838124
Gilan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837626
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5666644671
Hamedan,34.7497734,48.5580572,25,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","34.7509723,48.5568985,34.7485745,48.5592159",2,0,https://www.thecrag.com/en/climbing/iran/area/5956837932
Hormozgan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956845504
Ilam,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837836
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/3393281226
Androkh,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/10583317719
Anderokh,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/10583754615
Khorasan the central,36.60932555,58.9406759,1,"{""5.11a"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","36.6535581,58.8922674,36.565093,58.9890844",2,0,https://www.thecrag.com/en/climbing/iran/area/5956838364
Khorasan the northern,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838316
Khorasan the southern,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838412
Kohkiluyeh o Boyer Ahmad,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838172
Kordestan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837734
Kerman,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956845552
Chalabeh,34.38673587668,47.28716590770,27,"{""5.10d"": 1, ""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1, ""5.12d"": 1, ""5.13b"": 1, ""5.13d"": 1, ""5.14b"": 1}",{},"34.3876922,47.2826432,34.3858329,47.2912262",2,0,https://www.thecrag.com/en/climbing/iran/area/10979496759
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/11028218235
Cheshme Sohrab,34.5447922,47.3719478,34,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}","{""Sport"": {""count"": 3, ""pct"": ""100.0%""}}","34.5473373,47.3688257,34.5422471,47.3750699",2,0,https://www.thecrag.com/en/climbing/iran/area/10983717618
Khuzestan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838076
Lorestan,33.5172738,48.21105765,2,"{""5.11b"": 1, ""5.11d"": 1, ""5.12b"": 1}","{""Sport"": {""count"": 1, ""pct"": ""100.0%""}}","33.5383121,48.1775837,33.4962355,48.2445316",2,0,https://www.thecrag.com/en/climbing/iran/area/5956837884
Markazi,34.0729393,49.3281516,36,"{""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1, ""5.14a"": 1}","{""Sport"": {""count"": 2, ""pct"": ""66.7%""}, ""Aid"": {""count"": 1, ""pct"": ""33.3%""}}","34.076814,49.3237742,33.9696846,50.0540239",2,0,https://www.thecrag.com/en/climbing/iran/area/5956837788
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838220
Qazvin,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837980
Qom,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838028
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956838268
Sistan o Baluchestan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956845648
Yazd,31.7101505,54.16201945,41,"{""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}","{""Sport"": {""count"": 2, ""pct"": ""100.0%""}}","31.7130699,54.1604048,31.7072311,54.1636341",2,0,https://www.thecrag.com/en/climbing/iran/area/5956845402
Zanjan,32.16922275,53.65364985,0,{},{},,2,0,https://www.thecrag.com/en/climbing/iran/area/5956837680
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/venezuela/area/1503279258
Pacaraima Mountains,5.19479065,-60.7585146,4,"{""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}","{""Aid"": {""count"": 1, ""pct"": ""33.3%""}, ""Trad"": {""count"": 1, ""pct"": ""33.3%""}, ""Sport"": {""count"": 1, ""pct"": ""33.3%""}}","5.258058,-60.8029749,5.1315233,-60.7140543",2,0,https://www.thecrag.com/en/climbing/venezuela/area/2961246780
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/venezuela/area/2961251814
Salto del Agua Caliente,23.30464867020,-102.65388314280,3,"{""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1}",{},,2,0,https://www.thecrag.com/en/climbing/mexico/area/11615443290
Main Wall,41.21954076310,-81.70110194884,37,"{""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1}",{},"41.2200124,-81.7015247,41.2190617,-81.7006822",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/12703111
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/12703207
Beer Can Alley,41.21884300533,-81.70061955079,8,{},{},"41.2190741,-81.7009637,41.2186101,-81.700277",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031446491
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031448633
Christ Died,41.21769530121,-81.69994518145,17,"{""5.0"": 1, ""5.2"": 1, ""5.4"": 1, ""5.6"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1, ""5.12c"": 1, ""5.13a"": 1, ""5.13c"": 1}",{},"41.2179031,-81.7005288,41.2174149,-81.699472",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031449863
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031453772
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031454444
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031454966
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031455449
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031457390
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031458974
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031466342
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031468091
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031470272
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031471151
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031471895
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031472630
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031473122
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031475045
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031475528
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031477472
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031477976
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031478456
Yellow Wall,41.21711341203,-81.69913450070,4,{},{},"41.2172907,-81.699401,41.2169315,-81.6988806",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031476539#t11876932233
Yellow Wall,41.21711341203,-81.69913450070,4,{},{},"41.2172907,-81.699401,41.2169315,-81.6988806",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/4031476539#t11876930787
The Island,41.21947460000,-81.70137975000,17,"{""5.3"": 1, ""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"41.2196141,-81.7015703,41.2193351,-81.7011892",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/12703135#t11636643138
The Island,41.21947460000,-81.70137975000,17,"{""5.3"": 1, ""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"41.2196141,-81.7015703,41.2193351,-81.7011892",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/12703135#t11877068796
The Island,41.21947460000,-81.70137975000,17,"{""5.3"": 1, ""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"41.2196141,-81.7015703,41.2193351,-81.7011892",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/12703135#t11636658306
The Island,41.21947460000,-81.70137975000,17,"{""5.3"": 1, ""5.5"": 1, ""5.7"": 1, ""5.8"": 1, ""5.9"": 1, ""5.10a"": 1, ""5.10c"": 1, ""5.11a"": 1, ""5.11c"": 1, ""5.12a"": 1}",{},"41.2196141,-81.7015703,41.2193351,-81.7011892",2,0,https://www.thecrag.com/en/climbing/united-states/whipps-ledges/area/12703135#t11877073452
Garron Point,55.05323102,-5.98118322,31,{},"{""Trad"": {""count"": 2, ""pct"": ""33.3%""}, ""Sport"": {""count"": 3, ""pct"": ""50.0%""}, ""Bouldering"": {""count"": 1, ""pct"": ""16.7%""}}","55.05734483,-5.9928668,55.04885693,-5.96668224",2,0,https://www.thecrag.com/en/climbing/united-kingdom/northern-ireland/area/7816967859
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-kingdom/northern-ireland/area/7834229298
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-kingdom/northern-ireland/area/7834231635
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/united-kingdom/northern-ireland/area/7834236465
South East,-14.55249389,150.8686218,9117,{},"{""Bouldering"": {""count"": 6, ""pct"": ""54.5%""}, ""Sport"": {""count"": 3, ""pct"": ""27.3%""}, ""Trad"": {""count"": 2, ""pct"": ""18.2%""}}","-0.00018778,148.0869166,-29.1048,153.650327",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/400951797
Scenic Rim,-28.0609567,152.6202545,1660,{},"{""Trad"": {""count"": 8, ""pct"": ""53.3%""}, ""Sport"": {""count"": 5, ""pct"": ""33.3%""}, ""Alpine"": {""count"": 1, ""pct"": ""6.7%""}, ""Bouldering"": {""count"": 1, ""pct"": ""6.7%""}}","-27.7513295,152.3696289,-28.3705839,152.8708801",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/977752656
Mt May,-28.2141567,152.6751314,66,{},"{""Bouldering"": {""count"": 4, ""pct"": ""40.0%""}, ""Trad"": {""count"": 4, ""pct"": ""40.0%""}, ""Sport"": {""count"": 2, ""pct"": ""20.0%""}}","-28.2047225,152.6657544,-28.2235909,152.6845084",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/445696290
Super Insanity Wall,-28.20514033216,152.66973976875,12,{},{},"-28.2049508,152.6693774,-28.2053092,152.6701315",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/768425208
Slopey Wall,-28.2141567,152.6751314,17,{},{},,2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/3331319622
Far Away Wall,-28.20612659440,152.67964690111,4,{},"{""Trad"": {""count"": 1, ""pct"": ""100.0%""}}","-28.2056577,152.6790061,-28.2066427,152.6805199",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/13105869456
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/1650831096
Medusa wall,-28.20490316227,152.66963639155,3,{},{},"-28.2047225,152.6693774,-28.2050841,152.6698582",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/7205080497
Phoenix wall,-28.20600364479,152.66924926862,13,{},{},"-28.2059032,152.6689637,-28.2061089,152.6695645",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/3551033226
Waterfall area,-28.20668242819,152.66935370302,7,{},{},"-28.2065335,152.6692274,-28.2068314,152.669473",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/3555714144
Solaris Eclipsed,-28.20527840000,152.67139240000,2,{},{},"-28.2052193,152.6713307,-28.2053375,152.6714541",2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/12097185120#t12097441158
Error 404 (Not Found)!!1,,,0,{},{},,2,0,https://www.thecrag.com/en/climbing/australia/queensland/area/13144665483
I Forget Walls,-36.94320832210,142.38748934557,100,{},"{""Sport"": {""count"": 3, ""pct"": ""75.0%""}, ""Bouldering"": {""count"": 1, ""pct"": ""25.0%""}}","-36.9413691,142.3865783,-36.9451877,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/804184206
Main Cliff - South,-36.94415160935,142.38781600685,43,{},{},"-36.9430355,142.3873037,-36.9451877,142.3882341",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374296521
Brownie Points Wall,-36.94302336995,142.38669586787,6,{},{},"-36.9427028,142.3865783,-36.943344,142.3867956",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374435766
Forgotten Boulders,-36.94415,142.38782,5,{},{},"-36.944149,142.387819,-36.944151,142.387821",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/12392983104
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377504931
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t11273398221
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t11273647869
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t12770977725
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377640990
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377635782
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377712132
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377737746
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377557218
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377650623
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377516118
Main Cliff - North,-36.94229058768,142.38807195728,46,{},{},"-36.9414586,142.387707,-36.9432453,142.3884151",2,0,https://www.thecrag.com/en/climbing/australia/grampians/mt-stapylton-campground/area/9374613171#t9377573157
